CAR_SELFDG_KEY,DRV_KEY,SELFDG_IS_HIDDEN,SELFDG_TYPE,CAR_SELFDG_DT,SELFDG_ID,SELFDG_DATA,SELFDG_BATTRY_AMT,SELFDG_PROFILE_ID,SELFDG_ECU_COUNT,SELFDG_SPEED,SELFDG_RPM,SELFDG_APS,SELFDG_TPS,SELFDG_RPS,SELFDG_MAF,SELFDG_FUEL_LEVEL,SELFDG_TORQUE,SELFDG_ENGINE_LOAD,SELFDG_FUELTRIM_B1S,SELFDG_FUELTRIM_B2S,SELFDG_FUELTRIM_B1L,SELFDG_FUELTRIM_B2L,SELFDG_INTAKE_PRESS,SELFDG_ABSOL_PRESS,SELFDG_BATTRERY_V,SELFDG_EGT1,SELFDG_EGT2,SELFDG_TROUBL_DETAIL_CODE,SELFDG_PENDING_DETAIL_CODE,SELFDG_PERMANENT_DETAIL_CODE,SELFDG_COOL_CNTTEMPTU,SELFDG_IN_TEMPTU,SELFDG_OUT_TEMPTU,SELFDG_OIL_TEMPTU,SELFDG_DPF_INFO,SELFDG_DPF_TEMPTU,SELFDG_O2_B1S1_VOLT,SELFDG_O2_B1S2_VOLT,SELFDG_O2_B1S3_VOLT,SELFDG_O2_B1S4_VOLT,SELFDG_O2_B2S1_VOLT,SELFDG_O2_B2S2_VOLT,SELFDG_O2_B2S3_VOLT,SELFDG_O2_B2S4_VOLT,SELFDG_O2_B1S1_FUELTRIM,SELFDG_O2_B1S2_FUELTRIM,SELFDG_O2_B1S3_FUELTRIM,SELFDG_O2_B1S4_FUELTRIM,SELFDG_O2_B2S1_FUELTRIM,SELFDG_O2_B2S2_FUELTRIM,SELFDG_O2_B2S3_FUELTRIM,SELFDG_O2_B2S4_FUELTRIM,SELFDG_IS_ANOMALY,SELFDG_HYBRID_BATTERY,SELFDG_TIMMING_ADV,SELFDG_FUELAIR_RATIO,SELFDG_EVA_PURGE,SELFDG_VAPOR_PRESSURE,SELFDG_GLOBAL_DT,SELFDG_UPLOAD_DT,SELFDG_UPDATE_DT,SERVER_UPDATE_TIME
11940637,319699,0,OBD2,"2023-02-12 21:19:35",20230213041935,23021201,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.08,0,0,,NULL,NULL,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2023-02-13 04:19:35","2023-08-09 21:18:33","2023-02-12 21:19:35","2023-08-09 21:18:33"
11940638,319699,0,OBD2,"2023-02-17 14:28:59",20230217212859,23021701,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0444,P0420",P0444,NULL,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-02-17 21:28:59","2023-08-09 21:18:33","2023-02-17 14:28:59","2023-08-09 21:18:33"
11940639,319699,0,OBD2,"2023-02-17 14:34:16",20230217213416,23021701,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P0444,P0420",P0444,NULL,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-02-17 21:34:16","2023-08-09 21:18:33","2023-02-17 14:34:16","2023-08-09 21:18:33"
11940640,319699,0,OBD2,"2023-03-12 15:52:44",20230312225244,23031201,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,P0420,NULL,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-12 22:52:44","2023-08-09 21:18:33","2023-03-12 15:52:44","2023-08-09 21:18:33"
11940641,319699,0,OBD2,"2023-03-17 11:56:44",20230317185644,23031701,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.08,0,0,P0420,P0420,NULL,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-17 18:56:44","2023-08-09 21:18:33","2023-03-17 11:56:44","2023-08-09 21:18:33"
11940642,319699,0,OBD2,"2023-03-19 11:09:47",20230319180947,23031901,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P0420,NULL,NULL,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-19 18:09:47","2023-08-09 21:18:33","2023-03-19 11:09:47","2023-08-09 21:18:33"
11940643,319699,0,OBD2,"2023-03-21 10:30:25",20230321173025,23032101,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.16,0,0,"P0303,P0420","P0303,P0420",NULL,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-21 17:30:25","2023-08-09 21:18:33","2023-03-21 10:30:25","2023-08-09 21:18:33"
11940644,319699,0,OBD2,"2023-03-21 10:43:37",20230321174337,23032102,NULL,NULL,NULL,NULL,1162.5,2.35,7.45,0,3.89,0,0,23.53,0.04,0,0.05,0,0,101,14.08,0,0,"P0303,P0420","P0303,P0420",NULL,88,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-21 17:43:37","2023-08-09 21:18:33","2023-03-21 10:43:37","2023-08-09 21:18:33"
11940645,319699,0,OBD2,"2023-03-21 22:42:45",20230322054245,23032103,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.08,0,0,"P0303,P0420",P0420,NULL,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-03-22 05:42:45","2023-08-09 21:18:33","2023-03-21 22:42:45","2023-08-09 21:18:33"
11940646,319699,0,OBD2,"2023-07-04 11:22:59",20230704182259,23070401,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.24,0,0,P0420,P0420,NULL,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2023-07-04 18:22:59","2023-08-09 21:18:33","2023-07-04 11:22:59","2023-08-09 21:18:33"
11940647,319699,0,OBD2,"2023-07-11 18:38:06",20230712013806,23071101,NULL,NULL,NULL,NULL,675.75,15.69,0,0,0,0,0,28.24,0,0,0,0,0,0,0,0,0,,NULL,NULL,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2023-07-12 01:38:06","2023-08-09 21:18:33","2023-07-11 18:38:06","2023-08-09 21:18:33"
11940648,319699,0,OBD2,"2023-07-11 18:38:23",20230712013823,23071101,NULL,NULL,NULL,NULL,698.25,15.69,16.86,0,3.84,0,0,27.84,0.05,0.01,0,0,0,0,13.81,0,0,,NULL,NULL,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2023-07-12 01:38:23","2023-08-09 21:18:33","2023-07-11 18:38:23","2023-08-09 21:18:33"
11940649,319699,0,OBD2,"2023-07-11 23:03:09",20230712060309,23071102,NULL,NULL,NULL,NULL,0,15.69,19.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2023-07-12 06:03:09","2023-08-09 21:18:33","2023-07-11 23:03:09","2023-08-09 21:18:33"
11940650,319699,0,OBD2,"2023-08-07 11:10:07",20230807181007,23080701,NULL,NULL,NULL,NULL,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,,NULL,NULL,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2023-08-07 18:10:07","2023-08-09 21:18:33","2023-08-07 11:10:07","2023-08-09 21:18:33"
